type,capacity,name,price,score,avg_review,reviews_count
Hotel,95.0,Porcel Alixares,US$362,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,95.0,Meliá Granada,"US$2,997","8.2
Scored 8.2",Very Good,"1,953"
Hotel,95.0,Gran Hotel Luna de Granada,US$508,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,95.0,Porcel Sabica,US$375,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,95.0,Apartamentos Granata,US$329,"8.7
Scored 8.7",Excellent,308
Hotel,95.0,Sercotel Granada Suites,US$635,"9.2
Scored 9.2",Wonderful,"1,849"
Hotel,95.0,Suites Gran Vía 44,US$394,"9.0
Scored 9.0",Wonderful,"1,098"
Hotel,95.0,Hotel Posada del Toro,US$456,"8.9
Scored 8.9",Excellent,"2,080"
Hotel,95.0,Hotel Carlos V,US$384,"8.3
Scored 8.3",Very Good,"3,521"
Hotel,95.0,Hotel Macià Cóndor,US$359,"7.7
Scored 7.7",Good,"1,834"
Hotel,95.0,Hotel Macià Granada Five Senses Rooms & Suites,US$609,"8.6
Scored 8.6",Excellent,"4,683"
Hotel,95.0,Allegro Granada,US$440,"8.6
Scored 8.6",Excellent,"4,142"
Hotel,95.0,Elvira Suites,US$554,"8.9
Scored 8.9",Excellent,778
Hotel,95.0,Palacio de Santa Inés,US$690,"8.7
Scored 8.7",Excellent,"2,786"
Hotel,95.0,Hotel Casa Palacete Tablas,US$717,"9.0
Scored 9.0",Wonderful,61
Hotel,95.0,BiBo Suites San Agustín,US$508,"9.4
Scored 9.4",Wonderful,944
Hotel,95.0,Hotel Molinos,US$518,"8.0
Scored 8.0",Very Good,"2,691"
Hotel,95.0,Los Angeles Hotel & Spa,US$413,"7.6
Scored 7.6",Good,"2,131"
Hotel,95.0,Hotel Párraga Siete,US$619,"8.7
Scored 8.7",Excellent,"1,645"
Hotel,95.0,Bubaqia House - Suites Boutique,US$709,"9.8
Scored 9.8",Exceptional,17
Hotel,95.0,Vincci Albayzin,"US$1,102","8.5
Scored 8.5",Very Good,"5,360"
Hotel,95.0,Barceló Carmen Granada,US$935,"9.0
Scored 9.0",Wonderful,"1,174"
Hotel,95.0,Seda Club Hotel - Small Luxury Hotels,"US$3,101","9.7
Scored 9.7",Exceptional,378
Hotel,95.0,Hospes Palacio de los Patos,"US$3,226","8.6
Scored 8.6",Excellent,"1,276"
Hotel,95.0,Apartamento Buensuceso 46 VFTGR04774,US$489,"8.4
Scored 8.4",Very Good,44
Apartamentos,88.0,Apartamento Katanka Home Staging,US$469,-,-,-
Apartamentos,88.0,APARTAMENTO GRANADA CENTRO,US$326,"8.2
Scored 8.2",Very Good,57
Apartamentos,88.0,CENTER DELUXE II,US$299,"8.3
Scored 8.3",Very Good,123
Apartamentos,88.0,tuGuest Maria Luisa Apartment,US$497,"9.0
Scored 9.0",Wonderful,2
Apartamentos,88.0,HORNO ABAD GRANADA CENTRO,US$326,"8.7
Scored 8.7",Excellent,12
Apartamentos,88.0,BiBo Suites Gran Vía,US$566,"9.0
Scored 9.0",Wonderful,"3,300"
Apartamentos,88.0,Apartamento Recogidas 39,US$426,"7.6
Scored 7.6",Good,54
Apartamentos,88.0,Be Free Granada,US$336,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,88.0,Apartamento Abad Centro,US$326,"7.9
Scored 7.9",Good,99
Apartamentos,88.0,Chezmoihomes Plaza Nueva Luxury,US$634,"8.5
Scored 8.5",Very Good,76
Apartamentos,88.0,EnjoyGranada ELVIRA,US$445,"7.7
Scored 7.7",Good,231
Apartamentos,88.0,Precioso apartamento en el centro de Granada,US$631,"8.6
Scored 8.6",Excellent,134
Apartamentos,88.0,Riad Puertas del Albaicín,US$379,"7.4
Scored 7.4",Good,423
Apartamentos,88.0,BiBo Suites Real Chancilleria,US$686,"9.5
Scored 9.5",Exceptional,"2,022"
Apartamentos,88.0,Casa del Padrino,US$498,"8.8
Scored 8.8",Excellent,98
Apartamentos,88.0,SATU GRANADA: Modern Apartment in the Albaicín,US$429,"9.4
Scored 9.4",Wonderful,14
Apartamentos,88.0,CASA LA TONÁ,US$570,"8.5
Scored 8.5",Very Good,51
Apartamentos,88.0,Apartamentos Inside Casa de la Alberca,US$467,"8.7
Scored 8.7",Excellent,100
Apartamentos,88.0,tuGuest Gracia Apartments,US$399,"7.7
Scored 7.7",Good,256
Apartamentos,88.0,Chezmoihomes Plaza Nueva Deluxe,US$758,"9.0
Scored 9.0",Wonderful,279
Apartamentos,88.0,IMEDA Apartamentos Piedra Santa,US$542,"8.9
Scored 8.9",Excellent,91
Apartamentos,88.0,Duerme junto a la Plaza de Toros de Granada.,US$492,"9.1
Scored 9.1",Wonderful,74
Apartamentos,88.0,tuGuest San Anton II Apartment,US$557,"8.9
Scored 8.9",Excellent,18
Apartamentos,88.0,Alhambra Apartments,US$248,"7.9
Scored 7.9",Good,21
Apartamentos,88.0,Genteel Home Campo del Príncipe,US$513,"8.7
Scored 8.7",Excellent,425
Hotel,95.0,Elvira Suites,US$749,"8.9
Scored 8.9",Excellent,778
Hotel,95.0,Meliá Granada,"US$2,460","8.2
Scored 8.2",Very Good,"1,953"
Hotel,95.0,Hotel Molinos,US$599,"8.0
Scored 8.0",Very Good,"2,691"
Hotel,95.0,Hotel Mercader de Sedas,US$700,"8.5
Scored 8.5",Very Good,"2,090"
Hotel,95.0,Apartamento Buensuceso 46 VFTGR04774,US$489,"8.4
Scored 8.4",Very Good,44
Hotel,95.0,"Palacio Gran Vía, a Royal Hideaway Hotel","US$4,180","9.6
Scored 9.6",Exceptional,241
Hotel,95.0,Porcel Alixares,US$550,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,95.0,Hotel Macià Real De La Alhambra,US$485,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,95.0,Gran Hotel Luna de Granada,US$836,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,95.0,Occidental Granada,US$839,"8.7
Scored 8.7",Excellent,"3,125"
Hotel,95.0,Porcel Sabica,US$574,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,95.0,Hotel Carlos V,US$661,"8.3
Scored 8.3",Very Good,"3,521"
Hotel,95.0,Hotel Macià Cóndor,US$527,"7.7
Scored 7.7",Good,"1,834"
Hotel,95.0,Eurostars Puerta Real,US$965,"8.9
Scored 8.9",Excellent,"4,056"
Hotel,95.0,Porcel Navas,US$824,"8.7
Scored 8.7",Excellent,"2,145"
Hotel,95.0,Hotel Los Girasoles,US$528,"7.2
Scored 7.2",Good,74
Hotel,95.0,Las Nieves,US$659,"8.4
Scored 8.4",Very Good,"2,349"
Hotel,95.0,Checkin Camino de Granada,US$456,"7.4
Scored 7.4",Good,"2,849"
Hotel,95.0,Hotel Andalucía Center,US$820,"8.8
Scored 8.8",Excellent,"7,183"
Hotel,95.0,Allegro Granada,US$704,"8.6
Scored 8.6",Excellent,"4,142"
Hotel,95.0,Hotel Casa Palacete Tablas,"US$1,200","9.0
Scored 9.0",Wonderful,61
Hotel,95.0,Hotel Dauro Premier,US$827,"8.6
Scored 8.6",Excellent,"1,380"
Hotel,95.0,Hotel Abades Nevada Palace,US$493,"7.9
Scored 7.9",Good,"4,733"
Hotel,95.0,Hotel Tent Granada,US$804,"8.4
Scored 8.4",Very Good,"4,803"
Hotel,95.0,APARTAMENTOS CASERIA DE COMARES,US$499,"9.1
Scored 9.1",Wonderful,143
Apartamentos,94.0,APARTAMENTO GRANADA CENTRO,US$326,"8.2
Scored 8.2",Very Good,57
Apartamentos,94.0,tuGuest Maria Luisa Apartment,US$578,"9.0
Scored 9.0",Wonderful,2
Apartamentos,94.0,Apartamento Recogidas 39,US$426,"7.6
Scored 7.6",Good,54
Apartamentos,94.0,Genteel Home Campo del Príncipe,US$513,"8.7
Scored 8.7",Excellent,425
Apartamentos,94.0,Precioso apartamento en el centro de Granada,US$728,"8.6
Scored 8.6",Excellent,134
Apartamentos,94.0,Riad Puertas del Albaicín,US$379,"7.4
Scored 7.4",Good,423
Apartamentos,94.0,Carmen de la Lana,US$730,"9.6
Scored 9.6",Exceptional,136
Apartamentos,94.0,ALHAMBRA.MESONES 4,"US$1,037","9.3
Scored 9.3",Wonderful,633
Apartamentos,94.0,Alhambra Apartments,US$300,"7.9
Scored 7.9",Good,21
Apartamentos,94.0,BiBo Suites Plaza Nueva,US$791,"9.2
Scored 9.2",Wonderful,"2,884"
Apartamentos,94.0,"Neptuno Ático, con terraza",US$587,"9.3
Scored 9.3",Wonderful,3
Apartamentos,94.0,BiBo Suites Real Chancilleria,"US$1,019","9.5
Scored 9.5",Exceptional,"2,022"
Apartamentos,94.0,Apartamentos la Mariana,US$977,"9.5
Scored 9.5",Exceptional,124
Apartamentos,94.0,Suite Alhambra Puerta Bib-Rambla,"US$1,041","9.0
Scored 9.0",Wonderful,21
Apartamentos,94.0,tuGuest Santa Paula III Apartment,US$580,"7.9
Scored 7.9",Good,40
Apartamentos,94.0,Casa Montalbán Apartamentos Turísticos,US$812,"8.3
Scored 8.3",Very Good,503
Apartamentos,94.0,H&H Suite Santa Paula,US$728,"7.7
Scored 7.7",Good,9
Apartamentos,94.0,Dar Ar Nur Albaycin,US$622,"9.0
Scored 9.0",Wonderful,3
Apartamentos,94.0,tuGuest Halcón Apartment,US$619,"9.2
Scored 9.2",Wonderful,64
Apartamentos,94.0,Chezmoihomes La Belle Epoque oversized in the very heart of Granada,US$689,"8.6
Scored 8.6",Excellent,36
Apartamentos,94.0,tuGuest Plaza Pescaderia - Catedral,US$762,"8.0
Scored 8.0",Very Good,36
Apartamentos,94.0,tuGuest Station 2 apartment,US$545,"8.2
Scored 8.2",Very Good,76
Apartamentos,94.0,La Fonda,US$977,"9.4
Scored 9.4",Wonderful,25
Apartamentos,94.0,tuGuest El Rincón de Felisa,US$587,"9.0
Scored 9.0",Wonderful,22
Apartamentos,94.0,tuGuest San Agustin II Apartment,US$544,"9.0
Scored 9.0",Wonderful,2
Hotel,96.0,Apartamento Buensuceso 46 VFTGR04774,US$489,"8.4
Scored 8.4",Very Good,44
Hotel,96.0,Meliá Granada,"US$2,150","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Gran Hotel Luna de Granada,US$944,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Porcel Alixares,"US$1,188","8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Elvira Suites,"US$1,108","8.9
Scored 8.9",Excellent,778
Hotel,96.0,Hotel Molinos,US$795,"8.0
Scored 8.0",Very Good,"2,691"
Hotel,96.0,Hotel Casa Palacete Tablas,"US$1,433","9.0
Scored 9.0",Wonderful,61
Hotel,96.0,Porcel Sabica,"US$1,299","8.3
Scored 8.3",Very Good,"4,415"
Hotel,96.0,Suites Gran Vía 44,US$788,"9.0
Scored 9.0",Wonderful,"1,098"
Hotel,96.0,Hotel Macià Cóndor,US$628,"7.7
Scored 7.7",Good,"1,834"
Hotel,96.0,Allegro Granada,US$850,"8.6
Scored 8.6",Excellent,"4,142"
Hotel,96.0,Palacio de Santa Inés,"US$1,265","8.7
Scored 8.7",Excellent,"2,786"
Hotel,96.0,Hotel Párraga Siete,US$977,"8.7
Scored 8.7",Excellent,"1,645"
Hotel,96.0,Vincci Albayzin,"US$1,788","8.5
Scored 8.5",Very Good,"5,360"
Hotel,96.0,Seda Club Hotel - Small Luxury Hotels,"US$6,203","9.7
Scored 9.7",Exceptional,378
Hotel,96.0,Hospes Palacio de los Patos,"US$4,736","8.6
Scored 8.6",Excellent,"1,276"
Hotel,96.0,Los Angeles Hotel & Spa,US$825,"7.6
Scored 7.6",Good,"2,131"
Hotel,96.0,Bubaqia House - Suites Boutique,"US$1,356","9.8
Scored 9.8",Exceptional,17
Hotel,96.0,Barceló Carmen Granada,"US$1,696","9.0
Scored 9.0",Wonderful,"1,174"
Hotel,96.0,"Palacio Gran Vía, a Royal Hideaway Hotel","US$6,344","9.6
Scored 9.6",Exceptional,241
Hotel,96.0,Presidente,US$785,"7.7
Scored 7.7",Good,"1,332"
Hotel,96.0,Occidental Granada,"US$1,201","8.7
Scored 8.7",Excellent,"3,125"
Hotel,96.0,Hotel Macià Real De La Alhambra,US$665,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Gala Placida 1923,US$635,"7.0
Scored 7.0",Good,"4,005"
Hotel,96.0,Hotel Los Girasoles,US$660,"7.2
Scored 7.2",Good,74
Hotel,96.0,Eurostars Puerta Real,"US$1,375","8.9
Scored 8.9",Excellent,"4,056"
Apartamentos,94.0,Precioso apartamento en el centro de Granada,US$728,"8.6
Scored 8.6",Excellent,134
Apartamentos,94.0,APARTAMENTO GRANADA CENTRO,US$326,"8.2
Scored 8.2",Very Good,57
Apartamentos,94.0,tuGuest Maria Luisa Apartment,US$578,"9.0
Scored 9.0",Wonderful,2
Apartamentos,94.0,Genteel Home Campo del Príncipe,US$513,"8.7
Scored 8.7",Excellent,425
Apartamentos,94.0,tuGuest Santa Paula III Apartment,US$580,"7.9
Scored 7.9",Good,40
Apartamentos,94.0,Carmen de la Lana,US$730,"9.6
Scored 9.6",Exceptional,136
Apartamentos,94.0,"Neptuno Ático, con terraza",US$587,"9.3
Scored 9.3",Wonderful,3
Apartamentos,94.0,Alhambra Apartments,US$300,"7.9
Scored 7.9",Good,21
Apartamentos,94.0,"PISO EN CALLE ARABIAL, JUNTO A EL CORTE INGLÉS",US$445,"9.0
Scored 9.0",Wonderful,2
Apartamentos,94.0,ALHAMBRA.MESONES 4,"US$1,037","9.3
Scored 9.3",Wonderful,633
Apartamentos,94.0,tuGuest Plaza Pescaderia - Catedral,US$762,"8.0
Scored 8.0",Very Good,36
Apartamentos,94.0,Apartamentos la Mariana,US$977,"9.5
Scored 9.5",Exceptional,124
Apartamentos,94.0,Casa Montalbán Apartamentos Turísticos,US$812,"8.3
Scored 8.3",Very Good,503
Apartamentos,94.0,BiBo Suites Real Chancilleria,"US$1,019","9.5
Scored 9.5",Exceptional,"2,022"
Apartamentos,94.0,tuGuest Halcón Apartment,US$619,"9.2
Scored 9.2",Wonderful,64
Apartamentos,94.0,BiBo Suites Plaza Nueva,US$853,"9.2
Scored 9.2",Wonderful,"2,884"
Apartamentos,94.0,Dar Ar Nur Albaycin,US$702,"9.0
Scored 9.0",Wonderful,3
Apartamentos,94.0,La Fonda,US$977,"9.4
Scored 9.4",Wonderful,25
Apartamentos,94.0,Suite Alhambra Puerta Bib-Rambla,"US$1,301","9.0
Scored 9.0",Wonderful,21
Apartamentos,94.0,tuGuest Station 2 apartment,US$545,"8.2
Scored 8.2",Very Good,76
Apartamentos,94.0,tuGuest San Agustin II Apartment,US$544,"9.0
Scored 9.0",Wonderful,2
Apartamentos,94.0,H&H Suite Santa Paula,US$997,"7.7
Scored 7.7",Good,9
Apartamentos,94.0,tuGuest El Rincón de Felisa,US$587,"9.0
Scored 9.0",Wonderful,22
Apartamentos,94.0,Chezmoihomes La Belle Epoque oversized in the very heart of Granada,US$906,"8.6
Scored 8.6",Excellent,36
Apartamentos,94.0,Apartamento entero privado,US$676,"9.9
Scored 9.9",Exceptional,8
Hotel,96.0,Apartamento Buensuceso 46 VFTGR04774,US$489,"8.4
Scored 8.4",Very Good,44
Hotel,96.0,Meliá Granada,"US$3,176","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Gran Hotel Luna de Granada,"US$1,015","8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Elvira Suites,"US$1,303","8.9
Scored 8.9",Excellent,778
Hotel,96.0,Hotel Molinos,US$876,"8.0
Scored 8.0",Very Good,"2,691"
Hotel,96.0,Hotel Casa Palacete Tablas,"US$1,433","9.0
Scored 9.0",Wonderful,61
Hotel,96.0,Checkin Camino de Granada,US$619,"7.4
Scored 7.4",Good,"2,849"
Hotel,96.0,Palacio de Santa Inés,"US$1,265","8.7
Scored 8.7",Excellent,"2,786"
Hotel,96.0,Suites Gran Vía 44,"US$1,082","9.0
Scored 9.0",Wonderful,"1,098"
Hotel,96.0,Hotel Mercader de Sedas,"US$1,200","8.5
Scored 8.5",Very Good,"2,090"
Hotel,96.0,Hospes Palacio de los Patos,"US$4,902","8.6
Scored 8.6",Excellent,"1,276"
Hotel,96.0,Bubaqia House - Suites Boutique,"US$1,356","9.8
Scored 9.8",Exceptional,17
Hotel,96.0,"Palacio Gran Vía, a Royal Hideaway Hotel","US$6,164","9.6
Scored 9.6",Exceptional,241
Hotel,96.0,Abadía Hotel,US$993,"8.5
Scored 8.5",Very Good,"4,220"
Hotel,96.0,Porcel Alixares,US$774,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Porcel Navas,"US$1,165","8.7
Scored 8.7",Excellent,"2,145"
Hotel,96.0,Occidental Granada,"US$1,242","8.7
Scored 8.7",Excellent,"3,125"
Hotel,96.0,Porcel Sabica,US$812,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,96.0,Hotel Macià Cóndor,US$756,"7.7
Scored 7.7",Good,"1,834"
Hotel,96.0,Hotel Macià Real De La Alhambra,US$694,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Eurostars Puerta Real,"US$1,375","8.9
Scored 8.9",Excellent,"4,056"
Hotel,96.0,Hotel Los Girasoles,US$733,"7.2
Scored 7.2",Good,74
Hotel,96.0,Hotel Andalucía Center,"US$1,171","8.8
Scored 8.8",Excellent,"7,183"
Hotel,96.0,Áurea Catedral by Eurostars Hotel Company,"US$1,767","9.2
Scored 9.2",Wonderful,"5,624"
Hotel,96.0,Hotel Dauro Premier,"US$1,208","8.6
Scored 8.6",Excellent,"1,380"
Apartamentos,87.0,Caleffa Triunfo 1,US$357,"10
Scored 10",Exceptional,5
Apartamentos,87.0,Patio Zahorí Granada Centro,US$401,"9.1
Scored 9.1",Wonderful,71
Apartamentos,87.0,AT SAN ISIDRO CENTRO,US$376,"9.6
Scored 9.6",Exceptional,69
Apartamentos,87.0,Aile Granada,US$371,"8.1
Scored 8.1",Very Good,23
Apartamentos,87.0,Apartamentos Reyes Católicos,US$398,"8.9
Scored 8.9",Excellent,"1,322"
Apartamentos,87.0,Atico centro,US$293,"8.6
Scored 8.6",Excellent,89
Apartamentos,87.0,C&V Apartamentos - Horno de Marina,US$377,"8.3
Scored 8.3",Very Good,"1,257"
Apartamentos,87.0,QH Eme Suites Granada,US$383,"8.2
Scored 8.2",Very Good,133
Apartamentos,87.0,Apartamentos Luna Suites Granada,US$450,"9.2
Scored 9.2",Wonderful,74
Apartamentos,87.0,APN Rio Darro,US$408,"8.5
Scored 8.5",Very Good,743
Apartamentos,87.0,PATIOdeLUZ - Stylish apartments in Párraga 13,US$505,"9.5
Scored 9.5",Exceptional,464
Apartamentos,87.0,VEROMA PISOS,US$299,"9.0
Scored 9.0",Wonderful,90
Apartamentos,87.0,CALM SUITES Molino Corteza del Carmen,US$541,"9.3
Scored 9.3",Wonderful,887
Apartamentos,87.0,Apartamentos Montesclaros,US$417,"8.9
Scored 8.9",Excellent,665
Apartamentos,87.0,BiBo Suites San Agustín,US$472,"9.4
Scored 9.4",Wonderful,944
Apartamentos,87.0,Palacio Dorobe,US$414,"8.2
Scored 8.2",Very Good,212
Apartamentos,87.0,Be Free Granada,US$355,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,87.0,HNN GRANADA,US$516,"9.7
Scored 9.7",Exceptional,473
Apartamentos,87.0,QH Elvira,US$383,"8.1
Scored 8.1",Very Good,28
Apartamentos,87.0,Palacio Almagra,US$446,"8.8
Scored 8.8",Excellent,585
Apartamentos,87.0,Casa de la Catedral,US$499,"9.0
Scored 9.0",Wonderful,"1,393"
Apartamentos,87.0,Apartamentos Turísticos Centro,US$442,"8.7
Scored 8.7",Excellent,307
Apartamentos,87.0,Plaza del Carmen deluxe apartament,US$334,"7.3
Scored 7.3",Good,10
Apartamentos,87.0,Rooms Plaza Nueva,US$271,"7.5
Scored 7.5",Good,90
Apartamentos,87.0,Apartamentos Turísticos Tronca Luxury,US$313,"8.8
Scored 8.8",Excellent,235
Hotel,95.0,Hotel Andalucía Center,US$422,"8.8
Scored 8.8",Excellent,"7,183"
Hotel,95.0,Meliá Granada,US$728,"8.2
Scored 8.2",Very Good,"1,953"
Hotel,95.0,Occidental Granada,US$317,"8.7
Scored 8.7",Excellent,"3,125"
Hotel,95.0,Porcel Alixares,US$327,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,95.0,Barceló Carmen Granada,US$417,"9.0
Scored 9.0",Wonderful,"1,174"
Hotel,95.0,Hotel Macià Granada Five Senses Rooms & Suites,US$426,"8.6
Scored 8.6",Excellent,"4,683"
Hotel,95.0,Hotel Macià Monasterio de los Basilios,US$380,"8.1
Scored 8.1",Very Good,"2,708"
Hotel,95.0,Room Mate Leo,US$487,"8.8
Scored 8.8",Excellent,"4,316"
Hotel,95.0,Barceló Granada Congress,US$374,"8.5
Scored 8.5",Very Good,"4,974"
Hotel,95.0,Áurea Catedral by Eurostars Hotel Company,US$594,"9.2
Scored 9.2",Wonderful,"5,624"
Hotel,95.0,Hotel Saray,US$399,"8.4
Scored 8.4",Very Good,"9,655"
Hotel,95.0,Hotel Granada Center,US$473,"9.1
Scored 9.1",Wonderful,"8,515"
Hotel,95.0,Hotel Macià Real De La Alhambra,US$316,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,95.0,Porcel Sabica,US$362,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,95.0,Hotel Los Girasoles,US$323,"7.2
Scored 7.2",Good,74
Hotel,95.0,Hotel Abades Recogidas,US$429,"8.1
Scored 8.1",Very Good,"2,069"
Hotel,95.0,Vincci Albayzin,US$543,"8.5
Scored 8.5",Very Good,"5,360"
Hotel,95.0,Hotel Boutique Puerta de las Granadas,US$451,"8.7
Scored 8.7",Excellent,"1,612"
Hotel,95.0,Senator Granada,US$361,"8.4
Scored 8.4",Very Good,"3,309"
Hotel,95.0,Exe Triunfo Granada,US$380,"8.0
Scored 8.0",Very Good,"2,728"
Hotel,95.0,Hotel La Casa de Los Mosaicos,US$518,"8.4
Scored 8.4",Very Good,"2,042"
Hotel,95.0,Gran Hotel Luna de Granada,US$432,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,95.0,YIT Casablanca,US$351,"7.5
Scored 7.5",Good,"3,853"
Hotel,95.0,Crisol Guadalupe,US$405,"8.5
Scored 8.5",Very Good,"4,696"
Hotel,95.0,Hotel Cedran,US$337,"7.8
Scored 7.8",Good,"2,088"
Hotel,95.0,Sercotel Palacio de los Gamboa,US$522,"8.6
Scored 8.6",Excellent,"4,894"
Apartamentos,92.0,tuGuest San Gil Apartments,US$641,"8.9
Scored 8.9",Excellent,295
Apartamentos,92.0,Apartamentos Montesclaros,US$417,"8.9
Scored 8.9",Excellent,665
Apartamentos,92.0,Apartamentos Reyes Católicos,US$453,"8.9
Scored 8.9",Excellent,"1,322"
Apartamentos,92.0,Loft Homelike,US$572,"9.3
Scored 9.3",Wonderful,18
Apartamentos,92.0,APN Rio Darro,US$476,"8.5
Scored 8.5",Very Good,743
Apartamentos,92.0,Apartamentos Inside Paseo de los Tristes,US$543,"8.5
Scored 8.5",Very Good,456
Apartamentos,92.0,C&V Apartamentos - Horno de Marina,US$474,"8.3
Scored 8.3",Very Good,"1,257"
Apartamentos,92.0,PATIOdeLUZ - Stylish apartments in Párraga 13,US$600,"9.5
Scored 9.5",Exceptional,464
Apartamentos,92.0,Apartamentos Turísticos Centro,US$514,"8.7
Scored 8.7",Excellent,307
Apartamentos,92.0,CALM SUITES Molino Corteza del Carmen,US$666,"9.3
Scored 9.3",Wonderful,887
Apartamentos,92.0,Be Free Granada,US$427,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,92.0,HNN GRANADA,US$589,"9.7
Scored 9.7",Exceptional,473
Apartamentos,92.0,Nest Flats Granada,US$431,"8.5
Scored 8.5",Very Good,"1,710"
Apartamentos,92.0,Palacio Almagra,US$566,"8.8
Scored 8.8",Excellent,585
Apartamentos,92.0,Central Deluxe Apartments by Apolo Homes,"US$1,086","9.0
Scored 9.0",Wonderful,119
Apartamentos,92.0,Patio Zahorí Granada Centro,US$551,"9.1
Scored 9.1",Wonderful,71
Apartamentos,92.0,Apartamentos Correo Viejo de Granada,US$860,"8.5
Scored 8.5",Very Good,805
Apartamentos,92.0,Palacio Cabrera - Lillo,US$706,"9.1
Scored 9.1",Wonderful,"2,374"
Apartamentos,92.0,CENTER DELUXE II,US$369,"8.3
Scored 8.3",Very Good,123
Apartamentos,92.0,BiBo Suites Oro del Darro,US$820,"9.3
Scored 9.3",Wonderful,"2,509"
Apartamentos,92.0,BiBo Suites Gran Vía,US$728,"9.0
Scored 9.0",Wonderful,"3,300"
Apartamentos,92.0,Apartamentos Turísticos Tronca Luxury,US$456,"8.8
Scored 8.8",Excellent,235
Apartamentos,92.0,Apartamentos Inside Alhacaba,US$680,"8.7
Scored 8.7",Excellent,96
Apartamentos,92.0,limehome Granada Calle Santa Ana,US$675,"8.8
Scored 8.8",Excellent,"1,761"
Apartamentos,92.0,Magic Alhambra Retreat,US$371,"7.7
Scored 7.7",Good,53
Hotel,96.0,Porcel Alixares,US$546,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Meliá Granada,"US$3,008","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Gran Hotel Luna de Granada,US$687,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,BiBo Suites San Agustín,US$525,"9.4
Scored 9.4",Wonderful,944
Hotel,96.0,Hotel Dauro Premier,US$618,"8.6
Scored 8.6",Excellent,"1,380"
Hotel,96.0,Porcel Sabica,US$603,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,96.0,Hotel Comfort Dauro 2,US$629,"8.6
Scored 8.6",Excellent,"3,611"
Hotel,96.0,Suites Gran Vía 44,US$579,"9.0
Scored 9.0",Wonderful,"1,098"
Hotel,96.0,Eurostars Puerta Real,US$983,"8.9
Scored 8.9",Excellent,"4,056"
Hotel,96.0,Hotel Casa Palacete Tablas,"US$1,097","9.0
Scored 9.0",Wonderful,61
Hotel,96.0,Los Angeles Hotel & Spa,US$527,"7.6
Scored 7.6",Good,"2,131"
Hotel,96.0,Gar Anat Hotel Boutique,US$956,"8.7
Scored 8.7",Excellent,989
Hotel,96.0,Vincci Albayzin,"US$1,235","8.5
Scored 8.5",Very Good,"5,360"
Hotel,96.0,Bubaqia House - Suites Boutique,US$806,"9.8
Scored 9.8",Exceptional,17
Hotel,96.0,Barceló Carmen Granada,"US$1,032","9.0
Scored 9.0",Wonderful,"1,174"
Hotel,96.0,Seda Club Hotel - Small Luxury Hotels,"US$3,199","9.7
Scored 9.7",Exceptional,378
Hotel,96.0,Hospes Palacio de los Patos,"US$2,493","8.6
Scored 8.6",Excellent,"1,276"
Hotel,96.0,"Palacio Gran Vía, a Royal Hideaway Hotel","US$4,645","9.6
Scored 9.6",Exceptional,241
Hotel,96.0,Hotel Andalucía Center,US$895,"8.8
Scored 8.8",Excellent,"7,183"
Hotel,96.0,Áurea Catedral by Eurostars Hotel Company,"US$1,188","9.2
Scored 9.2",Wonderful,"5,624"
Hotel,96.0,Hotel Macià Real De La Alhambra,US$632,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Hotel Colón Centro,"US$1,070","8.4
Scored 8.4",Very Good,"2,435"
Hotel,96.0,Occidental Granada,US$872,"8.7
Scored 8.7",Excellent,"3,125"
Hotel,96.0,Barceló Granada Congress,US$934,"8.5
Scored 8.5",Very Good,"4,974"
Hotel,96.0,Hotel Granada Center,US$989,"9.1
Scored 9.1",Wonderful,"8,515"
Apartamentos,95.0,APARTAMENTO GRANADA CENTRO,US$434,"8.2
Scored 8.2",Very Good,57
